[5.321392902190697, 7.612561013963887]
[5.245728364881666, -0.01179278359862116]
[1.3384399146980266, 4.293955129033789]
[6.101159965560661, 7.127900107883036]
[5.376307165188559, 4.886499725273131]
[6.052832531493925, -2.488414048022224]
[4.543303780187049, 6.063419896948259]
[6.981202900334535, 6.306245291986663]
[3.7548326810026498, -0.5835559297368366]
[-0.08418856346218902, 3.3244044629842415]
[3.6144684253636825, -1.4795514902030853]
[5.507433516465927, 7.119049381090757]
[5.397568499178233, 5.089369075474825]
[1.7760781745055387, 3.9947090724842993]
[7.8481133011698105, 5.505000653962739]
[-1.0006059549874826, 4.45288000785161]
[4.944791476071262, 1.4042595070260764]
[0.6104971106639864, 4.215498410984601]
[0.4812751275385304, 5.659930152020417]
[7.913669077742016, 5.742795727830976]
[-1.2892381461086206, 4.345768941701798]
[-1.1276161363594954, 5.285137892137968]
[1.5168632733692828, 2.813054797730258]
[0.5845237280294109, -0.8802165580226136]
[4.995665670245573, 1.057925109479025]
[2.998092141733763, -0.4023089239118757]
[5.12742986212469, 1.5719590778778871]
[5.1991005160584685, 4.450102536929354]
[6.766114649505253, 5.2674005867710205]
[2.4762812562367444, 1.2453595878547694]
[5.670336021894185, 4.547007870169255]
[0.9092427343479145, 4.68649297636282]
[3.979015225377437, -1.6747906671626713]
[5.344063472219008, 6.484807333389745]
[3.299110107306676, -1.934019059567261]
[4.181699478336694, -0.4397314881192422]
[2.915392993107842, 1.415140500062178]
[5.0982066949291, 4.848578529046189]
[3.902882861895415, 0.10920579067875108]
[1.2077668273570523, 2.904863534511163]
[4.106227647254791, 7.223706111031127]
[6.061588797627528, 4.519701075572144]
[5.939064729543855, 5.279687089969238]
[7.087340307536777, 7.200556509028346]
[-0.31757780296606203, 3.5190510353903357]
[4.358735046816304, 0.9264825075490767]
[7.472808077896532, 5.5457643249037565]
[4.161803359501565, 0.6281553138959811]
[8.04349626206635, 4.197243171436037]
[4.023372652470128, 0.810271570871773]
[3.697784584511837, -1.1953226025241088]
[-0.9397139189981875, 2.940500387755332]
[4.406282927608642, 0.2816064157465886]
[5.108077466111715, -0.8883214783232433]
[6.521015738810456, 6.096199449963371]
[0.15121850437009315, 5.885433359756842]
[4.548351681560009, -0.6430547424429164]
[6.190445930801539, 6.992061382350652]
[4.187926715937731, 0.5155966842039614]
[6.960632219217926, 6.461715003823683]
[3.509800232405078, 0.09339732328635382]
[-0.26976707071556, 3.503961193202897]
[3.4183451621994023, 0.17906611897470512]
[-1.0237928819349902, 4.004410290350284]
[6.070650979345195, 6.979464841625106]
[3.440496847685321, -0.5047861269802848]
[-1.1634049822393133, 3.9537166185920203]
[3.8416066128566766, 0.1558985059335499]
[6.828302991525166, 7.025129084490887]
[1.4788749542669049, 4.998070876004838]
[5.062153943427367, -1.1241628921372622]
[4.3203879187049665, -0.7906888240452546]
[5.45624002047049, 6.07092797692043]
[6.289346045632091, 0.8444593109029236]
[5.05890339035629, 0.6926801293555784]
[-0.511425148394637, 3.0384682741594484]
[3.960108275519626, -2.792214262634643]
[3.9914410760305685, 1.2732856892608684]
[4.203162182792392, 0.588400170350995]
[5.083635412358412, 0.49491491017362443]
[7.489924118492825, 6.094952522561978]
[6.038715206628228, 5.625398824860701]
[5.979755033764748, 7.029029557250049]
[2.9024997507190022, -0.07310910945675694]
[1.03173838629968, 3.7908293003697024]
[5.4278993698957585, 6.168830290230998]
[5.9564213031617745, 6.272100314050431]
[4.807706232852572, 6.459767030820771]
[3.2783069267756915, 1.3777479398710535]
[6.684655528331879, 6.675888407142195]
[4.97471093618774, -0.4403208883014134]
[-1.0437381950225046, 4.528256410662337]
[6.943030197599105, 6.604437093872386]
[3.3285277180059882, -0.49103869610002077]
[-0.4577651275414751, 4.585761232795051]
[4.04421387356489, -0.4763415567868301]
[5.9953192276257194, 6.649022348687173]
[1.0103305810923155, 3.5213305465430538]
[2.3837783588924943, 0.044593108488052716]
[-0.4394142390300525, 4.313371546150465]
[4.511849883642, -0.32953973218222693]
[-0.9505917608211992, 3.042925776272698]
[-1.2293695497722303, 4.958002782831139]
[2.7347859563279626, -0.5163999045758959]
[4.423949146207983, 5.652492519573154]
[2.931006557188474, -1.7407851871020714]
[0.10188729365272457, 4.819241292427612]
[-0.6075437845279884, 4.763525274872148]
[0.7348845377139273, 4.85576230367915]
[4.623526910087866, -1.0346594878908948]
[6.7853802871106215, 6.878529412675362]
[4.052355634470681, 0.3005140064996879]
[3.705305668244879, -1.4886269863154145]
[0.2229783931906768, 4.425789137096776]
[6.146948628356923, 6.302647397355213]
[7.29136659620757, 6.521720113340615]
[4.725883585912198, 0.03639598545771646]
[3.409966154363566, -0.8893266873069228]
[6.453605131007196, 6.345220585591495]
[1.7597054927413858, -0.0254237542867179]
[6.563829025211616, 7.795402294466481]
[6.1044879884663095, 6.625828531316615]
[2.34776127381804, 0.5199577388962486]
[7.299081070852472, 5.869076968297522]
[6.592099271080461, 4.252054935113533]
[3.701074113004877, -2.059263647812488]
[-0.25492355304368414, 3.2160440915889703]
[6.312906983909261, 5.991646857828639]
[4.852503069082418, -1.0228057655255185]
[5.961050614574306, 0.329879091312855]
[5.0079575032201715, 5.611173753328206]
[4.938440877458081, -2.6987546542666974]
[-0.3818859780961486, 4.771991564218882]
[4.047554759926613, 0.5196056665492229]
[5.379182818703219, 4.986262664807147]
[0.23488392797650617, 4.0924494372307585]
[0.44066016419604087, 3.9531752300669454]
[-0.4580250743971379, 5.254799429543338]
[-1.5414775794415827, 3.3660894888022606]
[5.561623525217991, 1.3204467822946844]
[5.39634105806466, 4.884498365678702]
[0.2623768403398096, 2.4675115729881463]
[-0.35057758502652486, 5.019459511311972]
[5.055718120146274, 6.096508927370601]
[5.802328584915139, 7.226249535591106]
[-1.21124810965271, 2.4406350479263175]
[3.5744070780386674, 0.9477538545583936]
[3.4940262044446335, -1.3575435517878642]
[-0.10387026526202654, 3.142696426668413]
[3.705366862810548, 0.42130371839653136]
[7.008360625615833, 7.894761280359353]
[5.3473889990510415, 5.221278294270907]
[5.10972331280694, 5.201431685271749]
[0.1330702543748882, 2.22379583784088]
[5.956315678472453, 7.093899326543735]
[0.05796201938863184, 3.6585320689717924]
[2.3323321098774428, 4.521522634307269]
[3.9942125464850053, -0.6478287201560814]
[5.01655242909818, -1.2372088383761348]
[-0.36632836375910677, 4.155969173025237]
[-0.8648715696117252, 4.037597994832922]
[4.834413525883929, 5.96882786649841]
[5.3263140134617295, -0.5625082520526651]
[3.7968308560756707, 0.09611477134964966]
[6.52799921867642, 6.897970900559204]
[3.8678802634622724, -0.9030052003572352]
[4.570264397202022, 0.3776266775951331]
[5.859461020774254, 4.648361908977086]
[2.0635033815710817, 4.139674761892496]
[4.759296889135283, 6.038878114525555]
[0.4860257571470734, 5.102195788754612]
[6.880698658217054, 5.282276478406233]
[0.29984520049294044, 3.9250465052257986]
[0.21355172451805368, 3.1510235411871035]
[5.566139522320195, 7.517200152298073]
[5.435281443604384, 4.903710528648167]
[7.727578805537028, 5.130863025268326]
[4.208936757924452, 5.9315566265552215]
[3.9182465884418645, 0.1802390180352601]
[5.471294915336503, 0.7008949751114105]
[5.329541786506502, 6.300143512257957]
[3.7536851683533827, 4.514066852755105]
[2.5668038275689486, -1.4552538726097535]
[-1.3871157319233247, 3.6328094155599957]
[1.108959626738822, 5.685748830227372]
[5.452995246490031, 6.318491832711883]
[-0.2973804022970932, 4.79144202378529]
[6.70179243094345, 5.736083524967728]
[3.9320163126132877, -0.35257520847452156]
[3.3464176370929515, 0.8560108856170227]
[6.654123331318252, 6.128612290992024]
[0.9466416279355722, 4.409724106893993]
[-2.004085556340543, 4.97642272212735]
[5.818141642917898, 5.990419012083566]
[-1.34831324246228, 4.683060529795107]
[0.702847639233864, 5.24998823070538]
[7.571799178898396, 6.256283645739102]
[-0.05208727934138178, 5.88728205242494]
[0.3352593814009979, 4.733682663118383]
[5.793914234229107, 0.8126113823658919]
[4.3423089296084365, 1.3574789753536454]
[5.166466481560388, -0.8075657939536063]
[-0.6384347388915409, 3.867249354051981]
[4.942212783447298, 1.5000336606773403]
[7.202829007283547, 5.948483691724034]
[3.6690982577045372, -1.7054593635835489]
[3.386866782538116, -0.23495012201708346]
[3.456851505369372, -0.21706328822333687]
[6.406301978369553, 7.158409053382144]
[6.572511696787281, 5.508456675014142]
[-1.543301519430101, 3.6914716553980274]
[2.56820859762498, 4.952886629314046]
[3.0906494363910455, 0.6253719830503304]
[-0.5058008807333284, 4.025219451125318]
[4.234634933454721, -0.3418112977255476]
[2.721649775763887, -0.37557325571495426]
[6.22710734640653, 5.342371701131974]
[2.0071754719168604, 3.132039325330794]
[-1.3103725882235593, 4.347806079997823]
[-0.8514276264988399, 4.905499412091786]
[1.412346271429388, 4.972457654495236]
[3.980093459001221, -0.09795977943856955]
[-1.019955714856979, 4.395830437762657]
[5.772803426896552, 5.791567244499264]
[6.9376693096977196, 5.267822751168913]
[5.859924737512715, 0.17717219873428278]
[5.617372182654595, 6.047287261958917]
[-1.3502680726747387, 4.044076963507663]
[7.2423653815236255, 6.642919930978596]
[3.2302507597647576, -2.005100023066572]
[0.3153456970509307, 4.251162048273295]
[-1.0181377080839809, 3.188973614480326]
[4.4864458240590155, -0.6853092199124096]
[-0.8605391096052388, 5.395364459681433]
[1.3709274520802375, 3.7751011073300647]
[4.344651494564817, -1.1098602751514177]
[3.9328779962316607, 2.1205663311841767]
[-0.6745781130905185, 4.985868071557492]
[6.805986925753154, 5.645935807480675]
[6.515844384399234, 6.152357246590799]
[6.617129733339617, 7.642973567705054]
[5.8638607182801445, -1.9583935120312064]
[0.8149173966950681, 4.62833631615174]
[0.25048634519686247, 4.468208026742221]
[3.857669000182217, -0.5603087739314201]
[4.736791467367529, 4.644118784854383]
[2.7537328484310253, 0.8578622948726999]
[5.140169394050114, -0.6196034238846505]
[1.9876998717140144, 4.268684123892068]
[-0.3325452791470897, 5.753353533185502]
[-1.4920805074123626, 2.799729189847261]
[3.623912630498562, 2.0271425613459053]
[4.000527898337418, -0.07022435881876903]
[-0.6005040970505623, 4.448366782715611]
[0.8975510738430712, 3.5566896152353613]
[3.393701120744736, -0.8655482530690659]
[0.31712749418883424, 2.8954732872079667]
[2.855963638070624, -0.24906131130967538]
[4.72466359656858, 1.4653827397280164]
[0.6216923950583699, 3.9436125063764793]
[-0.5956002925466292, 3.5915759107016245]
[-1.6596472677971188, 4.031724180618348]
[6.170567231554471, 5.937419497793779]
[4.873360497364557, -0.2325628389287788]
[6.844814054079727, 5.473386586656831]
[-0.3959328479597155, 5.261882782992214]
[3.860969308895802, -0.19213410498172195]
[4.535501778230528, 0.17508872734569347]
[5.322893651800543, 5.198085848410032]
[4.768174180004075, 0.11843579816545793]
[0.6397861606120543, 4.328616032760997]
[-0.017763994308670462, 5.013472289037127]
[-1.61163372149581, 2.694765846959622]
[7.319689041473649, 5.725228047628822]
[0.6867343637774965, 4.834836676611156]
[4.909385115588094, 7.088407633588994]
[1.159320405752931, 5.265916155310662]
[-1.3870379486749307, 5.655212364583029]
[7.256056748678386, 6.601347530418843]
[4.272537339418763, 0.3147896775318868]
[4.575377335879474, -1.1742712545913805]
[0.4330612162680952, 4.641615331664483]
[-1.5742041426977755, 4.087472778314031]
[-1.2342716009760368, 3.215327371439644]
[-0.9510507261723745, 5.360379429397783]
[5.733180361894874, 5.632452268817454]
[5.202427002372135, 5.983476690707404]
[0.0468395175889333, 6.764395014932537]
[4.999189503946047, 5.6596053301768965]
[2.399605483879524, 0.31830265085758624]
[4.642443263609598, 6.066852906682013]
[6.974066007151698, 4.543774906800904]
[7.916671548100943, 5.573141401448767]
[-0.940678700369875, 3.9173860983843882]
[4.794450293560966, -0.19458525750799868]
[-1.6982712725563551, 3.5904691991821305]
[3.8793044797438463, 0.9436283090925571]
[3.0901195437140316, -0.539824564437424]
[5.4898933983524385, 5.479288094298882]
[-0.17365213238189048, 4.977228113625255]
[1.4377732211702, 4.296257603396192]
[7.2701997921392225, 6.783777262747024]
[-0.062139305864749084, 4.545464299723173]
[7.2252726117737796, 4.143382050790887]
[2.7949138178800865, -0.26791408024154856]
[5.70414332506714, 7.324009136641784]
[4.237667799953444, 0.3151784147956168]
[3.8738811974387066, 0.4059617715323578]
[2.693049500197896, 4.238289978825731]
[-0.7302276718091868, 3.5775652938174614]
[6.2576295070057615, 4.869325947402795]
[6.020671663779618, 6.877301237147875]
[6.432599344141139, 4.857643414874754]
[2.9412385759886828, -0.42607835615952533]
[1.0970331025665163, 5.41930664732717]
[4.9384259879362515, 0.4587635908191157]
[-1.2767280790122582, 3.9888710086168078]
[3.061880284207989, 7.853879815198088]
[7.133630099285636, 6.467755419895415]
[0.20731675517433987, 3.0013473178992234]
[8.273588571814551, 6.0667575440393104]
[3.503624750314414, -0.686939321752119]
[1.637388986089675, 3.73850981611593]
[3.5268352912222545, -0.5255894751861437]
[-0.8680359553716788, 3.627566741867521]
[7.298242332884886, 6.647367439152392]
[1.6534280714265015, 0.707677344077103]
[2.7089545659430274, 0.8768215508954995]
[0.7262475696268773, 3.785060621572169]
[5.186734685669663, 6.147480599576682]
[6.518274703739966, 5.773658160367514]
[3.5530503220889202, -0.4653402616964609]
[5.360568289555506, -0.8494201848971105]
[2.0315764042753854, 3.460216023191543]
[-1.0649616463795795, 4.2612103447022776]
[6.222940796357313, 5.582244725762035]
[4.723350441017252, -0.7347463619230291]
[5.281411190484501, 4.191970418484967]
[5.811746785183729, 4.593762374648465]
[1.4500939598945142, 3.0587273261245773]
[7.742327122686602, 6.103689521685399]
[5.422607370162695, 6.201778129721086]
[6.620218756882775, 5.627060643842739]
[2.830492692482453, -0.5760327723463416]
[6.9277583010347605, 4.437150952189107]
[5.978827510828468, 7.081377168532723]
[1.168017786452925, 3.775184268801519]
[7.8198472985946585, 6.527072936788529]
[1.3807021451200323, 5.239929738208533]
[4.888817702289946, -0.17197542792833373]
[1.5280242925212, 4.158282324621092]
[1.0116298237127024, 4.6062729785200345]
[-1.0953332417828152, 5.1281359431910625]
[3.9990149667123718, -1.1351187759014032]
[1.489999418445333, 4.971882128810454]
[-1.7360533876344932, 3.456262958705877]
[0.41529270316118055, 2.626074180827578]
[-0.7509572766484066, 2.5456477753161937]
[0.005153250380338221, 4.394094537713303]
[3.001039810197535, -0.7632913333756925]
[2.4004965043585687, -0.6175639322595758]
[4.259571476947224, -0.9982729549546391]
[3.4814486933164233, 1.3041980578394807]
[4.302379155575535, -0.1650575347688696]
[-0.27238622156935693, 2.7719242716716854]
[5.635542972458528, 0.44549872832030835]
[6.0604747948072815, 5.335949738063906]
[7.011801774139744, 6.877048463323549]
[3.9085505801167764, 6.317375115227511]
[4.503811194672973, -0.11462190719937379]
[2.951282168048338, 0.5201860980239467]
[7.180491532001381, 5.677468353143853]
[-0.025900038439757415, 3.617038725834221]
[5.260661962730367, 5.625627754168552]
[4.367063367765937, 0.1955462184333513]
[3.8362882510938587, 4.906676399460005]
[5.931075166880096, -0.02686751707269026]
[-0.5589421901460486, 4.3616765541830995]
[5.625984377031722, 7.1985267646338915]
[5.487148693478475, 4.745280068627387]
[-0.22256046528922746, 4.0424465889462]
[2.6601649777767875, -0.4900492235886247]
[7.609894982569911, 5.770419333815186]
[0.12583001713896863, 3.419161725278897]
[4.565477868132975, 6.722305024291818]
[5.6886793121938295, 7.975056432665837]
[1.8966704559453365, -1.6554059415634093]
[-0.11745962591659961, 2.489501215580983]
[5.232681515768339, -1.8143428816601284]
[-0.05339376411901029, 5.5809210512131235]
[1.5402621698359193, 3.864268969369857]
[-0.15059133840322037, 3.937951205151458]
[2.0910990464497594, 3.196185283120097]
[3.3026792120494184, -0.7829563677787831]
[-0.9298033789113832, 3.245635937443056]
[4.08361513163308, -3.093022095320631]
[3.0706971933264775, 0.8779499613277777]
[6.6432166848653615, 4.828621816666924]
[1.7873933958367465, 5.112934233999238]
[6.0091260701070865, 5.63649758481576]
[0.4323631013783878, 1.4772853543181421]
[-0.11764987916173356, 5.707606873749892]
[6.669702153809852, 6.293080209179857]
[-0.535978959208549, 5.0631257510362495]
[6.965141741753269, 6.20396547464927]
[3.988289900162093, -2.2202982510316773]
[2.659965659475061, 1.4815901123646127]
[6.752239342960468, 6.640278098744822]
[8.006661885762371, 4.115344475669102]
[5.259342210496226, 0.44558430066542065]
[1.2782060067878496, 3.5571769917359077]
[6.5912910221956205, 8.31851998568738]
[5.139858685163622, 2.1584640978419007]
[0.9926362401762484, 6.212886419599505]
[4.294194088817733, -2.9198060227925446]
[6.18526111324777, 5.978306617312575]
[5.52232545434578, 6.0907764702986675]
[3.2541023562147715, 0.8606538631445031]
[1.3204391269844638, 3.31796565856951]
[0.4194101596425141, 3.6916138823973355]
[1.5150113466956545, 4.622469392700583]
[5.381317029124634, 7.326730575215553]
[6.160159845527325, 4.923129926013349]
[2.7089204363696284, 0.14313335272861089]
[6.065351913884437, 5.735340514955653]
[5.281385352949391, 0.02208671507360857]
[3.493873574301354, 1.1951123536678228]
[0.021512779355139903, 4.862620061275649]
[-1.5457798029250893, 4.326150390560038]
[5.790765178251325, 5.367891373075599]
[4.943250700482806, 0.5117644427104096]
[3.77919128958975, -0.6272854456762902]
[6.254889602649972, 4.422617934119107]
[6.18935944168338, 6.522236695157699]
[0.08968658691489274, 4.100115933984392]
[6.608675830926796, 6.046340270830307]
[0.5122146264173003, 2.712284416388782]
[3.3255278330849762, 0.7663880835982367]
[3.1871729393353663, 0.3409492651431395]
[0.015801004518857298, 3.9777029054649984]
[0.6052179282511471, 3.8178400422193977]
[5.4244350390793805, 7.950470085473975]
[0.4310553012279328, 3.1988410546824]
[3.159501095071764, 1.3436142260541686]
[0.6228025403942204, 6.386908195196381]
[3.1851108731083375, 0.9937619385466047]
[-0.11743223495933335, 2.655353079823211]
[6.315985050014628, 6.497309105953423]
[2.56170497788556, 4.345721349065169]
[5.648223266816046, 5.522878305611993]
[3.72563426547284, 0.6610181979098153]
[4.641889508191463, -0.64709652284739]
[-0.014505500535352253, 3.3244303098778922]
[0.892879559370155, 4.702223543390387]
[0.768469062004522, 4.827795028852087]
[4.363579446036875, 0.22737993042264645]
[4.192197560306541, -0.5181597669515422]
[3.190662662108709, -1.4716037098865324]
[4.582597507638069, -0.29195295928156473]
[-1.6400286095461016, 4.0846052258186365]
[8.10653253685743, 6.051223573371741]
[5.8342093138560465, -0.9866405389590456]
[7.10910685517248, 5.267822461459385]
[6.818101917588098, 4.456713419829459]
[6.9814837146085305, 6.631652147651799]
[4.436777248300953, -1.562150051318555]
[3.4096641136677563, -0.20500257282583553]
[3.022049731671046, 0.9777031444420173]
[4.3869162504402945, -0.4029284878333866]
[6.9938891747311995, 5.386586525586283]
[-1.1498618740438105, 4.178336704198221]
[3.266822617333078, -1.317270506525614]
[5.6697839847941784, -0.2995757956844868]
[3.6264992828204226, -0.9350001335910656]
[-0.929924399500357, 5.573050230133671]
[4.127892939061975, -0.6980533805761032]
[3.1564775341362843, 1.7004747159910185]
[3.7723464975854357, -0.717358317534373]
[5.293887396328694, 6.235924639747676]
[0.5850859882298713, 3.716324765440293]
[7.052719296819034, 5.595824610815479]
[-0.01280572166388973, 3.859466089339726]
[5.053910853510574, 5.859434000735044]
[8.070275223270325, 6.136220194201906]
[0.7192917017569986, 4.686474892603901]
[6.5687931978771985, 6.455768867101146]
[-0.19044519532884108, 3.684255256362798]
[4.6525923919846885, 6.3582529985239615]
[5.8128231010146685, -0.17287741926579753]
[-2.320652294655303, 2.386478902469528]
[-1.9220317163162033, 3.730558347930343]
[0.4698321625764733, 3.266437780889995]
[-1.0867225326252232, 5.46865878442751]
[2.8242068019915423, 3.3695690150023534]
[-1.2000703476066856, 3.616807898473941]
[7.85145431979952, 5.0929452479922865]
[0.10232120838794842, 3.7405617312473516]
[6.372220755195249, 6.924215305387458]
[0.7273223477642733, 2.7713705019463575]
[1.4529562323580523, -0.38572413742572426]
[6.24236676552293, 5.068238576503283]
[5.249088212716936, 0.5231193802014252]
[-0.6473206325502573, 2.9570450288948873]
[4.486038027019505, 5.254265197046606]
[-0.5144215144384103, 3.339303488189302]
[2.914395842873989, 1.4970096580877585]
[-0.3174836471939375, 5.444861745951519]
[4.150120402371115, 6.934595979485804]
[5.504514740721418, 7.373002919520534]
[6.3019929891875215, 6.373043661262382]
[4.015952373525841, -0.0013662318944614126]
[5.285038527128352, 5.2769238843319535]
[5.281581786822551, -0.137840818334382]
[5.355909406082909, 5.211477688243008]
[5.167547523892558, 4.556795150948053]
[4.139915314215682, 1.2404117936968677]
[4.948847785577147, -3.088655946132912]
[5.649527144544335, -0.7129757758517468]
[0.007442410544306654, 3.8472120210929632]
[5.674189004338526, 4.861506605285236]
[4.482483336624105, -0.05754855484460902]
[0.6869821514111972, 3.031823466226543]
[0.4101114117471397, 4.427418860178201]
[-1.50118510500016, 4.6651058240239305]
[3.2049708797154635, -0.23356203446063015]
[4.8384840810140215, 6.9099653229915905]
[-0.5515190429298945, 4.054156421374744]
[4.335644866550858, 0.5621465797555416]
[-0.13715029505643886, 4.549660532974854]
[3.7799418601359447, -1.6781089610219968]
[5.256696520683048, -0.9700106498673421]
[2.808590419753709, 1.1610116997286706]
[7.814913331908571, 6.110357945776379]
[5.431085820593027, -1.6503761719333174]
[0.6218803960291798, 6.268507936007967]
[6.692922666126438, 7.286779045978486]
[4.946656645950988, 5.429445585187153]
[8.03263492025184, 5.841878902009319]
[4.066958780841184, -0.6672080202921108]
[2.9720493960976406, 1.6630963999378117]
[-0.5022120806933762, 3.683683908720132]
[6.535054831809574, 6.295820650325612]
[4.880864295693786, 0.3032324185983338]
[0.7294737447530592, 3.6980207282560937]
[3.905736753684077, 0.33207707200884873]
[5.3436745480158425, 7.6905315875068645]
[2.9996975209673034, 0.46649801651186495]
[1.0220078796714052, 4.592985335618991]
[1.6873151063392757, 4.004939409296862]
[3.6847581981881015, -0.49121845125590347]
[0.9694510560094316, 5.8060821212041915]
[6.041253969548956, 4.677125430498968]
[7.757740346569921, 4.850617428280228]
[-0.49986487154444176, 3.6836234609990672]
[-0.2633185044358597, 2.889449228916429]
[4.19305649946398, 7.338441384907098]
[4.091998667286378, -0.7882032625849373]
[4.463559960106783, -0.7639191630444392]
[3.933141429750129, 4.611502435677894]
[4.531008860993181, -0.9987781712092713]
[4.2822180804492795, 0.8350803484874311]
[0.6786473370541307, 4.700356815882157]
[5.0385829461377964, 5.44431940048149]
[1.419838119443718, 2.1169483283543156]
[5.90283350515726, 1.8917465176545838]
[7.587939301915458, 6.478047280933584]
[2.9408976566153155, -0.07165342417299388]
[1.3832346323965345, 3.0712240585492365]
[3.8828953140585947, 6.273193985225043]
[3.2479850064034235, -1.0259413155815273]
[3.3134924603896714, 0.16272971079821363]
[7.102707545119711, 6.077338023990826]
[3.278687758085889, -1.2666097784491905]
[5.232868987398, -0.8919176976229124]
[4.113964488575523, -1.595115947061812]
[1.3592144845624567, 5.6812582977908175]
[6.48977272965473, 6.35576310793042]
[6.235211893372765, 5.872845092021165]
[3.7795858333724333, 0.45569516929047277]
[-0.8913748829078563, 4.1587341413765495]
[6.601820585569444, 6.3735636972968095]
[6.093015294796741, 6.446942678522239]
[0.35348120291937823, 3.265170426757163]
[-0.7178644449402724, 5.123690625533086]
[4.142589328986464, -0.34135208861004634]
[5.720511677277481, 6.816090539285404]
[4.628743313540187, 0.034072274335451666]
[-0.26441373088398384, 4.198442306847388]
[-0.42347016821465455, 4.374258300474395]
[3.718558973898917, 5.826215381428449]
[2.9930694119828276, -0.9686622350471409]
[3.0528245733939867, -0.061102225792299326]
[3.4109849966510537, 0.5268047090814895]
[2.2698826403910193, -0.6158484773390596]
[5.1309161207807, 6.5044576392750155]
[0.22457944425644066, 2.8612905916252274]
[-0.19808692613363055, 2.922643577828083]
[4.566202013633038, -1.867731131285681]
[6.467311258746533, 6.349597959190288]
[1.141543081173173, 5.490124149179689]
[2.9470467740666697, -0.22078905747759353]
[1.936274340180712, 0.4248783726429514]
[4.659546108294473, 4.63746801670799]
[6.164134747651872, 5.083578779996617]
[0.7972027549920401, 7.309377867725546]
[4.121408918825563, 0.5643227599058385]
[5.144798812529494, 0.8858249501522785]
[4.083588315240355, -0.5353352687565891]
[0.7153797784683784, 4.171954917338841]
[5.882496498413504, 6.8778299790770845]
[3.5714505398697374, -0.3734505475584388]
[4.247607443293204, 0.17433459589986636]
[2.0080639887113314, 0.4062311606020773]
[3.704109226548631, 0.564752371258868]
[-0.241691930045991, 4.269400992581404]
[-0.6373880134254994, 3.190954334463507]
[6.386358876163066, 5.840320116483241]
[-0.33153906034428116, 3.846862389869597]
[0.8321677462108823, 4.9023276517821515]
[3.886990690542052, 0.028193179601114154]
[5.994650053895816, 4.537093369932364]
[0.010985627959159562, 5.059143834349623]
[0.26887711139731557, 4.441088746282]
[3.3850690165833592, -1.422339468096684]
[3.5477299762122647, 0.7410186303987062]
[4.578251899999987, 6.888899521736398]
[7.612295392788453, 6.328216543006201]
[1.2555315312171271, 3.651106914695159]
[0.40423943091732856, 2.7713087086801775]
[4.624275319855514, -0.5549580268124126]
[7.0111638924477955, 5.953822844859841]
[3.0476040454003437, 7.418426379015105]
[7.1485897636029865, 5.119184817952055]
[5.031996121043627, 0.9604986993300437]
[6.161191753743839, 4.541490745488625]
[4.2583262994807605, 4.774536697724832]
[0.347146831609767, 2.720805506963417]
[-2.0266769006655276, 4.345459725558845]
[4.963787184413057, 6.22572075687556]
[4.011182146026196, -0.27153860347562225]
[-1.2249255089961368, 4.710581572476415]
[6.476767861810813, 5.378367340764531]
[-0.7220116298579844, 5.381445573021041]
[6.177404030297411, 5.286074465053696]
[6.445366899140652, 0.09392776978668693]
[4.958229752028814, -0.7742933857635017]
[6.00347422803929, 6.445048424903391]
[0.33216851736597436, 3.296219548740387]
[0.8416788300931715, 5.849967269887383]
[4.054202949092831, -0.19672132986730215]
[5.151272425780332, 4.949132349915544]
[2.0932286225199657, -0.7845773483744641]
[0.12241120334170875, 3.1298760590088937]
[7.15168355802953, 5.8520871816621165]
[0.703427667116531, 1.772959332716911]
[1.3663102469040647, 2.6701086615895226]
[-1.5045300440669636, 3.666284248460001]
[4.198879300518961, -0.23987691530243052]
[5.451076338084922, 5.618675475480716]
[4.832236347657822, -0.06077152809292409]
[5.04718497369852, -0.23072026262694115]
[-0.6116103505843082, 3.649366134165524]
[2.1756361239174433, 0.6563903922744079]
[-0.5544295176286039, 4.246343174068304]
[4.562839286279827, -0.5117066177345053]
[3.8364488455483055, -0.41083197988466946]
[-0.47639186568254793, 2.6817420457155343]
[4.348704353121119, 0.7768736838999031]
[0.16767186542230428, 4.413869211817469]
[4.107779470284672, -1.12195330498277]
[1.1239143698174172, 4.981783379473461]
[0.08141033783773886, 3.0046016009425665]
[6.84902317090304, 6.007380595943]
[3.8494080822627907, 4.528619976030331]
[-1.3272852450697574, 4.405083309738071]
[7.542109688963368, 4.330867660004739]
[-0.4755203461497495, 3.9863731611203006]
[4.089856891466393, 6.665131473781587]
[7.117065896092764, 6.386150862205596]
[3.9365112870335914, -0.5531340004283168]
[3.2270782168914733, -1.4092978864771288]
[4.471577096208158, 0.2798078466913119]
[4.526478496370047, -0.6061115255103676]
[7.48452242908429, 4.927353967528261]
[7.652995391515379, 5.842717258345356]
[3.8986976259819883, -0.24993880751850384]
[5.872742001626506, 4.502919721607011]
[2.3618218506878597, 4.556961357715751]
[6.8567941321777015, 4.67284603020653]
[3.9407403100552285, 0.7625165571990692]
[5.39592012747531, 5.709758635346075]
[4.790134022703069, -0.5149139881695285]
[5.432038000093849, 8.00929008252221]
[0.6856097442695539, 4.7954996675347505]
[4.307742941443184, -0.7219529318022286]
[-0.39790748538206794, 2.9676536089676837]
[7.051790783054189, 4.664361002041176]
