[1.990690923845054, -0.6026833163462383]
[-0.5312939528246011, 3.8438870122472184]
[5.2663660310369576, 7.303808881249292]
[4.446157045008116, -0.04477869768528994]
[3.5888909675026217, 0.48843008423609624]
[2.841409851797367, 1.0097771165085045]
[8.137867453830873, 6.895835100717844]
[6.177497771096682, 6.618241381095857]
[-0.463979048756976, 3.5605514948070027]
[5.447028268415496, 6.609159592341197]
[6.4003909867880795, 5.581479347129584]
[4.759064832923822, 0.8461976183359103]
[6.114781195166311, 6.126404331007885]
[7.937006074921854, 6.3939901456346036]
[4.228819150696119, 0.6303231287938568]
[3.6768639001936463, -0.9235175779293192]
[5.734861128914213, 7.478696317500843]
[5.614233647391933, 5.861588095839656]
[6.436797144601933, 7.170597268935522]
[2.909840007218743, -1.552491651710404]
[7.448194388043332, 6.109189592374138]
[6.279026744403357, 6.229398798699851]
[1.8415658240690527, 1.3134651806446958]
[0.18701438809298151, 5.780467451698063]
[-0.8197751831210085, 5.249379426946465]
[-0.942274201780121, 3.4173805730400564]
[-0.2149956516629539, 3.997451871052694]
[3.6951229884797656, -0.37370813368334305]
[7.145732662918247, 6.99673491543269]
[3.9790366009595157, 1.0846057387607413]
[5.627844094568122, 6.246653518217503]
[6.7877417679693925, 5.785038184397869]
[-0.5374364135216688, 5.147758472383585]
[-2.5364727489847776, 4.205032294658053]
[5.126555190945426, 4.900292582136917]
[2.6770687059257274, 0.9161587176573484]
[0.8045502397367337, 1.499883688938577]
[4.489755442803952, 0.5036267998720103]
[-0.771847158556789, 3.9875433291174898]
[6.7216012158045135, 5.605540545938311]
[-0.9599586851949636, 3.0845310392516154]
[0.35071910159272895, 4.153382193175323]
[1.9615415299908232, -0.6051918762231375]
[0.16105388604126222, 4.801917317453314]
[6.1394794276668465, 7.840073667718549]
[4.31414922158066, -0.5950563130304573]
[5.376710343530976, 6.574543528398841]
[6.107501870320657, 5.645140559843164]
[0.1867316421249397, 3.7595829452487703]
[0.06004795139416108, 3.253216511299363]
[-0.40617331528447914, 5.513203999589155]
[-0.9555928065261416, 3.1333890479249478]
[3.7452144862394317, 0.21107226051375522]
[-0.6972718919125185, 3.4945928746691717]
[5.995544023770818, 0.210019327454682]
[-1.0364081739012692, 2.980566993015035]
[3.112145675757739, 2.344545054630266]
[4.1144592430135685, 0.33367928946214975]
[-0.982986925678164, 3.184418866833738]
[-0.42238247144677776, 3.8222869524362935]
[0.22056660983447443, 3.843675403694837]
[2.0759253976215275, -0.6070017530147961]
[2.80690886189289, 1.0533152603531062]
[-1.1252013776010672, 4.3405284407204885]
[5.271063453395504, 7.600119760755886]
[6.902300459893986, 6.117586741772502]
[5.203874319495771, 0.5066910454147794]
[2.748732583395534, 0.1769398506700649]
[0.44822102270091, 3.2913140206859293]
[4.031194932668082, -0.41145740043548384]
[6.0963432606901975, 5.939890435197619]
[4.489622451750926, 1.6716198384376948]
[4.353971755728855, -0.563025642880248]
[0.6449186573505323, 4.5120349320443145]
[4.605580476018709, 7.043703894802398]
[3.427756434811302, 1.18578115989831]
[4.056444762463207, 0.13518175180082043]
[5.8667886237359745, 7.8589919960318735]
[4.728361730768688, 2.468705388723542]
[-1.0842867022074092, 5.024127851603385]
[-1.5477614696582045, 4.602598252971477]
[6.466603507727064, 6.013272625670935]
[5.149723751113658, 5.961741476222041]
[-1.0206619808138382, 2.2101327223842446]
[1.2934041122229059, 3.0470969845752247]
[6.128900531406754, 6.339378343296065]
[-0.5494100061733452, 3.0971244177797654]
[5.9050859316911914, 6.713585016704349]
[-1.412354217536837, 5.529429627240351]
[7.7846997054237255, 6.003138810669523]
[-0.6486460770036881, 2.8668633786955198]
[5.65768988161695, 6.929460485248696]
[5.147719225337388, 6.495406652801368]
[0.053870224669065665, 4.151066574669353]
[0.6433549491459916, 4.353732751187266]
[7.5929999073920005, 4.387398918676353]
[4.488424135267144, 4.765512161617848]
[5.0772197269929045, -1.0677124281821784]
[5.659832872013384, 7.571240316227858]
[0.7534363968345046, 2.996736933528795]
[3.730889834740195, 1.3730211977277145]
[3.7589554042752775, -3.482783882630196]
[-1.3317657045175257, 3.348447731973983]
[-1.0961343358295181, 4.220670228104758]
[-0.8880536999387176, 4.586687621927396]
[-1.1733585635935788, 4.191888130971709]
[4.099636659455708, -0.7157110450890497]
[-1.0128628121063583, 2.9755956173841716]
[6.3357840483132115, 6.859919091494858]
[5.189106785823678, -0.13333175466880848]
[3.838848185219737, 0.8452688132386659]
[6.027637914389528, 4.802471131382026]
[4.746778023571622, 6.142444183415959]
[-1.4295261962423067, 3.354556529560596]
[4.959965065134244, 4.503815610585807]
[5.108339353108959, 6.608739563428117]
[4.82759300003562, -0.3746308086091919]
[3.5913855694054977, -1.687323316120744]
[5.2766806044698935, 6.455290775171426]
[-1.6122858653366468, 3.842614518418882]
[0.4799709635756628, 4.294623912208429]
[5.611240712929757, -1.3035459231667343]
[-0.4900517132038423, 5.309134219522499]
[3.519046564753529, 1.0694924731628606]
[0.653527261888255, 2.340463245873447]
[4.996586507783847, 6.063855655560857]
[3.3221081066154765, 0.5817925213162544]
[5.7098806867059935, 6.846330663796696]
[4.356582294570095, -0.6287494975682619]
[4.734381393466837, 6.778801502322759]
[6.502104138014133, 6.268805224496116]
[6.2171828027704015, 4.868609901628908]
[4.008016952253583, 0.43871138195786163]
[6.79517453836333, 7.148503746604246]
[-0.08719989857788697, 4.724133080192717]
[6.656245682540791, 5.621374487782091]
[6.143941267297502, 7.6125215588680355]
[1.2384587664051947, 5.800250395525584]
[5.648666918887057, 6.858015430658012]
[0.017364275857699944, 4.858702803034919]
[1.983461117672653, 1.4587683733607075]
[3.2733264469280083, 1.932533565770025]
[4.620841472892524, 1.4649906702175046]
[6.307676566156262, 7.152079176347813]
[2.5589832467848317, 0.0680942863781334]
[4.618774967813773, 6.30417611004772]
[6.79064816725601, 7.772783922478221]
[-1.1826132171610237, 4.3667780385915975]
[3.35619260063818, 0.33076889120724956]
[5.718307260851706, 6.0022200690695415]
[6.031350958290999, -0.45544318776283604]
[5.9565536786350695, 4.292566348080496]
[0.0170867964582752, 2.8807379081986317]
[4.762171774969357, 0.18870824143239495]
[4.635925821305334, -0.6008644732842626]
[5.554692639388711, 6.559078930735368]
[-0.10208856773635092, 4.511350936116662]
[5.053287203786243, 6.313355200232625]
[2.0250090118994986, 4.938172974461988]
[3.907604767940088, -1.1565218435159579]
[4.573190177584873, 7.1301975215008095]
[5.919837875768565, 0.2096239338497937]
[4.4779394072580185, 0.24149412411301524]
[0.28269651169081284, 3.6708069271652484]
[7.089919395441427, 3.92412930588777]
[0.03949645762984613, 2.471311082739814]
[4.862217290762937, 6.194785193022167]
[0.24955415764898742, 1.4984022639800738]
[-0.8615478597423614, 3.2485596963378995]
[0.5338419764520201, 3.633006796378809]
[3.024516983444505, 0.1535068841152075]
[-0.4953685434063575, 6.2307952495438546]
[-0.3825094724692299, 4.703281859153134]
[5.860963143484986, 5.705577320385768]
[3.78195406074301, 7.25226288657541]
[0.02916147259926489, 4.397886763878079]
[4.357129484560929, -0.11848903091259443]
[5.856005987262728, 5.6720248565910465]
[5.130731770174888, 6.009587892169913]
[0.24471154249391827, 4.466545746491311]
[4.965491207073198, 6.414040688176877]
[2.471685521661773, 4.195714206479195]
[4.230485294245829, -0.30479570219211455]
[-0.3723305642028736, 4.238947790296758]
[4.562435948215047, 1.1331274487280794]
[3.567026401248322, -0.10589178362079628]
[-0.3943630745504679, 4.420313485842284]
[6.938320161125621, 6.758636240195851]
[2.904072606946981, 1.092721823934853]
[3.5114721011461256, 1.258043493390971]
[3.905473620171087, 0.4490541682501753]
[5.616979235510728, -0.36745799456505013]
[6.677730304991731, 5.377919530515814]
[0.7910919648565851, 2.922833718512183]
[6.129709552004781, 5.402514833637357]
[0.6871957881315608, 2.3802156363821414]
[6.245842199570526, 6.095952812329348]
[7.324325593764461, 7.631780631568926]
[7.033438608613226, 5.1702333582798765]
[-0.22452540320559117, 3.4992201315556373]
[0.43733386512719846, 1.9833146261904324]
[4.654502938780584, -1.1030094438844624]
[-0.36410252264581905, 3.9897177348940605]
[6.2053546697952475, 6.027732090337449]
[6.80057685713829, 5.990108583958416]
[1.8533251996227926, 4.424107504289681]
[1.8773659600713686, 4.134504130975637]
[0.14088741444671646, 4.114590262768061]
[-0.0808368526354403, 4.944748886508643]
[5.850509959808561, 0.8351556361349433]
[6.737711333715195, 7.46517680687929]
[6.286447379570852, 6.764317540490499]
[-1.9749400234727503, 4.023228003925601]
[-1.7145684686463394, 2.599614236251572]
[5.586769886972985, 7.237008295500486]
[4.3152785102994295, -0.6114630254084672]
[5.159521232261867, 5.7279426804113305]
[1.682199947384005, 4.279565218769097]
[-1.0600601493904611, 2.35150221150995]
[6.034802265235849, 5.873320880881121]
[6.466404497989271, 0.5746973587093747]
[6.0055399995862935, 6.354789580907847]
[4.5175093840005625, -0.9443962805805313]
[4.220652971103014, 0.7720101813539461]
[6.507789515420166, 4.794527117119944]
[-1.066236391548259, 4.569690686392727]
[6.0907216113087035, 7.229391157391718]
[1.8085749393843655, -0.8650396693703097]
[5.40213308116473, 5.796983468893234]
[-0.46396752856246976, 4.413314404570408]
[2.7130213427899657, -0.5392715061097654]
[0.029150631506049046, 5.791632718092697]
[3.924609981892287, -0.6264999563590039]
[2.8805499406169845, 1.3292085623507512]
[0.2642894423793858, 5.160073984630844]
[3.6609246086361544, 0.30968404144036665]
[-1.065675331188816, 3.918249666911551]
[4.951630902064619, 6.4988323233179655]
[6.068142124646212, 4.603269345504497]
[3.9924753605680556, 0.13465179092414659]
[4.338181912235546, -0.2614636502873732]
[1.0404801746046666, 1.8170373525277346]
[4.237523615936999, 0.6505309268639712]
[4.572550692274254, 5.378167174506544]
[3.6619598758870007, 0.7122359044917492]
[4.481098347362218, -1.0885006691523849]
[1.4605148030865307, 4.903057660582592]
[0.9778412775719716, 3.1689385993426393]
[-0.8547601874161246, 4.367224339425735]
[0.16041988273704547, 3.133655157010176]
[5.123083477510616, 5.543964268428387]
[3.6384711060078154, 0.7843877898023296]
[-0.15165303128075083, 3.207229073227748]
[5.898044639533924, 6.079909665288303]
[6.865149220898034, 6.630943683484865]
[-0.4880077904702295, 3.7189650820991162]
[2.3996905112641898, 4.467094070182066]
[7.595986775001351, 7.507092384560489]
[8.204580893211794, 7.025181855153506]
[2.8401199794099847, 0.7990983834993706]
[5.198425272300239, 5.180702940637385]
[4.702010203415877, -0.7520448348343707]
[6.443756965214895, 7.095562021911947]
[6.14268161621072, 5.465290356176964]
[-0.10107881312128801, 4.733981528109173]
[5.97246683050896, 6.311853795491529]
[6.107144843286155, 6.963554645303038]
[0.8456081321090999, 5.012340264323724]
[4.749262565972476, 2.303304494837803]
[-0.5657507809055365, 4.73318806269807]
[5.222175596986811, 7.358511314468958]
[3.491586592376295, -1.1848942238890525]
[6.879707474091121, 7.110131253092718]
[2.5237313335959213, 0.671301992447514]
[6.475006242920718, 6.57715435397327]
[1.006992718161981, 1.2257118146288524]
[3.748463141737494, 0.11408432517191448]
[-0.1633138684954708, 3.6013587627033368]
[6.768625160863231, 4.792318229562965]
[4.876379112238931, -1.094211558986203]
[0.2944989358879978, 3.2759624547492594]
[4.049318794147961, -0.3990208418468984]
[0.7678522101302621, 4.6641953413525545]
[-0.12642150163901453, 4.053946256467739]
[6.264418029899989, 5.643639610944398]
[0.49705168385881265, 2.463455674205342]
[3.223808593194527, -1.7097232839135579]
[6.483092012819302, 5.775785001146823]
[3.657511831738375, -0.2953203438266751]
[2.9449940033554665, -1.2270374010857634]
[1.192245193565202, 4.738858910854748]
[1.8505410884477906, 0.43962593711634906]
[6.867047658381055, 0.5460026501303223]
[3.8037239805855405, -0.7519052280817096]
[7.892105538416558, 7.657333707240124]
[5.143848541057785, 0.35090953931217744]
[2.655183613530208, -0.19380533081051068]
[5.337200945563164, -0.7882121809132022]
[6.197999504323078, 6.724752691820915]
[2.565839933265559, 0.4521875875548558]
[6.818234468342775, 5.966686186788007]
[3.2608740936206657, 0.40248319127475896]
[-0.8289428707162088, 2.8331782773333014]
[-1.129434606337015, 4.17863684687642]
[-1.0882723496388915, 4.200993166257101]
[4.274393515854958, -0.19251407048537889]
[4.2058878001735245, 0.15696842530733435]
[6.061591694879, 6.5472378065155485]
[1.7605431380878596, -2.057160479107772]
[2.5689079950108966, 3.182721152787143]
[5.1073677907205, 4.126466828619249]
[2.178425684949902, -1.4437944231606878]
[4.401848375087591, 1.656206745487346]
[-0.7583234758141036, 4.455713154600089]
[6.724104258952392, 4.961283709719272]
[1.5867513754589475, 1.2156067122541079]
[0.15930474634042932, 3.8259640770285883]
[3.4281399456152393, 0.5600059584199182]
[1.2393673987750187, 2.864816486548294]
[3.7435243460780008, -0.16745534886029267]
[4.17730356414696, 1.1549915971911884]
[5.86310491594073, 5.079534706591746]
[6.327572651997888, 5.952719549580076]
[5.893331875888852, 6.227807317173874]
[-0.9409366098004558, 4.345727914796988]
[5.785146172965924, 4.896505283439078]
[7.440763238578905, 7.4432686964639325]
[3.5900296400717653, 0.6176942230527575]
[1.2120864354021654, 3.2536172035430764]
[5.674268167153376, 4.846269114012406]
[-0.20370733529490245, 3.6786937145736878]
[-1.8812116816331257, 4.556363822694215]
[2.8016968226723376, -0.7410261069047561]
[0.666235343413998, 5.439423982341218]
[4.562716725825375, -0.11288198228240212]
[5.258698567364225, -2.386884452102843]
[4.318806802808916, -1.3268066199764712]
[5.345352147525688, 6.7957713500985175]
[3.778940423584457, -0.9704775084979692]
[0.7334224334211173, 4.752176363954732]
[0.9504800886122711, 2.357311683420563]
[4.886370686565332, 4.793119266673315]
[-0.2542206610025103, 4.224096585762628]
[1.6510784266754104, 1.6005853246061665]
[2.142531535678835, -0.16366339486236306]
[3.769792075754327, -0.06438436343688274]
[5.831573136126174, 7.521603650319977]
[7.406868904293366, 5.729843766438588]
[3.7385977952123737, -1.1210795989779951]
[7.5338195164105315, 5.667351823818177]
[-0.5031490365965116, 4.621506786170315]
[6.030996978805066, 5.027429421406169]
[2.8161313911399874, -1.582989840589039]
[0.9427328854296722, 4.800689299178178]
[5.117809792008125, 5.182802332632942]
[3.52071938535573, 0.4687785157156024]
[6.7344024862288006, 6.75013112177253]
[0.06614953312803595, 5.082911499239755]
[0.8091827848180799, 5.0422760490803205]
[3.1612172566355587, -0.2907074789796518]
[4.078856295834238, 5.430488343897336]
[-0.659947691564625, 3.7742021557174548]
[3.0477709188708717, -1.944044929384864]
[3.595706290072767, -0.48704161167413573]
[6.056179385918192, 5.771440628158246]
[6.054913616288975, 5.2223200383751305]
[6.542021014515327, 6.109590695089734]
[6.730981778913704, 5.732618015141154]
[5.07602958475167, 3.964882440687309]
[4.767704236968002, 4.860487139217234]
[6.80951225863704, 5.1866002933091675]
[0.16862553034905386, 3.1509531518892553]
[0.5260726894172322, 4.098206046247564]
[0.24691185379003966, 5.94529625443846]
[3.8500013819822247, -1.211411024190908]
[5.164253888521442, 5.981662934313624]
[6.843185340410544, 5.788991777322013]
[-0.6482458591755997, 4.431447014113588]
[-0.4764386729223021, 2.711751981571452]
[4.228035719427761, 0.28646807790117523]
[2.295282074267972, -1.158723159338496]
[1.901492304094329, 1.4502857193799894]
[-1.074167922431158, 3.3460742084906436]
[6.715450726176559, 6.384862734290415]
[5.799619740217532, 5.621098931291398]
[6.405636418998708, 6.037592875639423]
[4.969680480340083, 6.982825898081579]
[5.8048056628826155, 6.0713348237374145]
[3.5774248504643786, -0.049760773910436845]
[4.161392793630829, -1.2088463896622546]
[0.2290495318301928, 2.5859149964507857]
[5.656863873612774, 5.387395361999805]
[0.1799656605307304, 4.7812322464094485]
[0.815562470270413, 5.756284672049391]
[5.846550705483099, 0.05573428799383903]
[0.6599310814016088, 5.207824638628637]
[4.014622585113818, 0.22713353803305308]
[5.817729482676961, 0.43879012024393427]
[3.174093252056905, -0.8402073776167893]
[5.684898929461894, 0.24970206691688837]
[-1.089123226109242, 5.295559026099918]
[5.304500377331129, 0.33489844448820577]
[-0.0014093313892275543, 3.355453648676158]
[5.187434757885191, 2.0900462433821247]
[4.786353191165045, 0.4891423913444939]
[4.654021750697835, 1.3888026662865054]
[4.452403380544858, -0.05339652011291789]
[5.044419392507417, 5.222441937420852]
[4.523330533468235, -0.6782034132195961]
[5.63949827394579, 6.544638933958526]
[-1.4581810854614148, 6.414088043068194]
[0.82223400902237, 4.091169114887698]
[-1.0820177270452596, 4.782534706280235]
[5.819753585148185, 5.95354299389656]
[7.156011470272955, 6.494317123134457]
[-0.5926920516455734, 4.988814957148712]
[3.7420635674922225, -1.971120920877005]
[0.24850074925971047, 2.6601439331842185]
[3.540992737021823, 0.7653634224647957]
[-1.003878315124156, 4.147438270539788]
[0.21595868808207697, 4.652774273993959]
[6.315540080667914, 7.144946140185887]
[-0.6218707298799852, 3.925472368134866]
[-0.2985328297816046, 4.8790420298128465]
[4.590536062759845, -0.3792916768767853]
[5.294554438238603, 5.842057623319778]
[7.8876204488348565, 4.068085248096638]
[-0.7212099200213506, 3.9336418712029118]
[0.20856711229266858, 4.995815903311125]
[3.5707753926378105, 0.6826466198098206]
[-1.5339703709115, 3.5004330972632274]
[6.106648939559471, 5.64179598142175]
[-2.3681133911427086, 3.2596825002191245]
[5.216781279393415, 5.553650774406287]
[5.927279177977745, 6.319282199209157]
[5.468972297095877, 5.570844144087932]
[4.839384100450335, 5.737030681025773]
[3.739148816557093, 4.731253051601692]
[6.780483811206418, 6.116696975870434]
[7.274420908050149, 6.186089287276202]
[1.38418071850053, 5.8058029674035225]
[4.718746687988511, -1.1626248788744178]
[-0.4275392339302911, 3.5067899081248535]
[5.065536542428578, -0.4157946493795148]
[0.9865214310278242, 4.04044711500288]
[6.491038750355465, 7.374316604220988]
[6.283590709271189, 6.049595581285206]
[6.479855595830937, -0.9409280724997134]
[2.6593764582740675, 2.0597447226871606]
[-1.1174595150672522, 3.64013623856384]
[3.864970730129875, -0.47802480933785807]
[5.917784162506142, 3.5379537529347758]
[2.592458671155587, 2.515797293014364]
[1.342752401186948, -1.1529071297167537]
[2.9566523558864235, -0.7854089396353714]
[3.0087386825704034, 5.581308668662872]
[3.1580185053222944, -1.2856694328431302]
[3.6656426475660164, 1.3997462435057555]
[6.471728606707613, 6.801635502664061]
[1.4257084247599494, 5.376837850899502]
[0.7208974289706247, 4.928151277018691]
[5.26874087694417, 7.510303005101065]
[6.558456363917083, 5.147240906182691]
[-1.694431683633665, 2.5135517163338603]
[7.064113688890999, 6.707238322970316]
[4.455396514545729, -1.4916865157619592]
[0.9424378262283039, 2.7392029727729383]
[-1.2478199099421623, 5.818583442132869]
[2.6513162415810427, -0.3646946449055242]
[5.34370123024633, -0.9303914489278066]
[5.914410017103418, 5.446478050446873]
[3.865986162881656, -0.18581234386583098]
[3.6295453887952416, 0.6003853907347257]
[4.552591853082318, -0.7798142484503989]
[-0.9493372906738228, 3.6519353805256767]
[-0.07701646561244356, 3.7073930632420753]
[5.922539095490135, -0.16379991399994936]
[5.22179179946174, 7.45375018820135]
[2.371434150223551, 4.222057363281639]
[-0.33165144200357316, 4.491025850585651]
[5.587346616882187, 7.399497738178911]
[6.21834996279822, 6.681727927244243]
[1.1788612685791073, 4.271283292403977]
[4.730982523429525, 0.48659186176679076]
[4.012588846754531, 2.2087223303244157]
[5.499173982910079, 5.925592875438993]
[6.561493643277727, 5.565459888885782]
[3.319168247990963, 0.09000439230495884]
[6.114279139668031, 4.982125243629674]
[4.476813857797707, -0.3107246747936454]
[1.7003016596746594, 5.270952750837761]
[1.0390507114738186, 2.9450978620788333]
[0.419287174574904, 3.753572777252602]
[-0.6529801955382335, 5.203779916534957]
[4.985167500505132, 1.385201288523662]
[-1.5600412725630246, 4.176341743526377]
[2.562325973629508, -0.050833217652359486]
[2.974759252661869, -1.5412861167388465]
[7.27992061678227, 5.96822037699007]
[-2.2614342594449264, 4.2240445175076555]
[5.153881690573115, -1.2734558035552797]
[1.3828074208111862, 4.427102321513917]
[6.570174771095264, 6.35867751242429]
[5.502781321762767, 5.1071813348117026]
[6.422509845640676, 5.503431606905727]
[6.238132305962032, 4.507517246315845]
[4.352828852700863, -0.611397199498131]
[3.2914223730879404, 0.07771098520479285]
[0.2894882562317067, 4.226061864990516]
[0.2519326923017468, 6.272729708190987]
[4.1448758670090555, 6.659395847296986]
[6.196117480902152, 6.797245615675158]
[5.22503037300091, 6.41860698506697]
[4.3422863351547125, 0.35187545722570157]
[0.9800948035963918, 3.1375618955936124]
[6.365051003070025, 4.751170999249748]
[3.8217086344666678, 0.4393087162837459]
[4.8177748859926, 0.240846574600197]
[0.9478538436138108, 6.572539951656944]
[7.247576663218856, 6.420045610585763]
[4.913064766284284, 7.267681397951144]
[1.8415939094079978, 5.8208669738788545]
[3.7606439689419626, 0.6318708747037818]
[4.19645333999002, 0.3680626293743225]
[3.136811209650002, -0.05288732030418674]
[-0.4134866090250695, 3.0780533524869753]
[4.019860301573612, -0.3597120507704491]
[0.5158330410558305, 4.5339390673227875]
[0.6023288956537405, 5.194387899819981]
[0.8863077105166485, 5.388737260058837]
[3.6516549482126983, -1.6727844573718402]
[-0.9949755756956729, 3.6849858656923473]
[6.376938088343746, 7.0311146937817615]
[4.251154870185371, 2.000939910676054]
[6.509257129876253, 4.493389841370894]
[6.161392036696692, 0.07796555430190796]
[0.5509889950219548, 2.558159147610426]
[2.934565280384673, -0.13632058962804056]
[-0.7890633115858868, 5.026276906655894]
[3.4196365600413143, 0.7087734831537787]
[3.550267671387297, 1.2122521962124495]
[3.6329851984327526, 0.04103292293681276]
[2.8330959871253105, -1.3293616513616935]
[5.696754842636156, 5.503615768362331]
[4.788102057622498, -0.3419063595349425]
[-0.2853374033051304, 1.9264664843772752]
[0.5876768014414113, 4.693414933822959]
[5.684053731591408, -0.7987840759000322]
[3.007674377237411, -0.9826494705498608]
[4.766019936927311, 4.301416364566586]
[-0.6848147428529872, 4.652015633981289]
[0.07767525442597581, 4.179758892616265]
[-1.1795496928961315, 5.755798313990406]
[4.568632114664205, -0.02258449312911282]
[5.195268466241452, -0.613237257378925]
[0.15732889768913744, 4.506503274202695]
[0.7101792591311397, 5.866392203289953]
[4.819808987085661, 6.105460203561864]
[0.5152787621314925, 3.4035604557657138]
[0.7336623151906166, 4.873175481502275]
[5.349573569337362, 5.967559761554289]
[4.047873611051705, 0.6244214442273847]
[3.1958270422823913, -0.14719542122560875]
[5.846559788085201, 6.508964537699022]
[7.57484838941955, 5.230863455590801]
[7.150339368368398, 4.91486635061807]
[5.593135752744031, 6.398366795191146]
[3.686136829913641, 0.6489136406465277]
[3.8044479502297537, -0.9045119221472858]
[0.19979450595123696, 4.750382376321208]
[3.7752733608632627, -0.2009590846923463]
[3.635202036113526, -0.7092807602563788]
[-0.7982493202805725, 4.702743285538214]
[7.548419219796555, 4.328234093665311]
[6.735864622982712, 6.658913725546613]
[4.207173447221308, -0.9845214896296581]
[-1.1401821420960938, 3.4525894224929523]
[0.21093634464514474, 3.5659405853649964]
[3.8757228908463772, -0.9584862757246007]
[0.12927288099664896, 5.139015358937764]
[3.405474389763277, 5.6291227304631555]
[3.4704210216375606, 0.07242386914006971]
[1.983708183131328, -0.8103118394771665]
[5.068683260595508, 5.004838908127463]
[-0.30136107201777623, 3.8030543639365373]
[5.021566248164229, 6.611654957994101]
[2.0366888997076287, 4.748143019996343]
[3.8114929309504397, 0.734990577333252]
[1.9460199061122454, 4.329559937783148]
[6.01833811704436, 1.032100979088126]
[7.018230757079515, 5.533184406121485]
[6.451331243617764, 6.259685827857968]
[4.269358775158366, 0.39164309927020086]
[-0.03149459275992222, 4.610389864175565]
[4.415919290732444, 0.5361837153779937]
[4.504996965654417, 5.725715366501873]
[6.490449900542195, 5.7406340053733045]
[3.681684928854071, -0.3398377774270877]
[5.47044823317944, 4.41992147131828]
[4.220536009123961, 6.843249219919655]
[4.859223624759327, -0.35519700349880656]
[6.370369608020942, 6.689548784916175]
[5.940990611497797, 6.842262020259291]
[5.027702896580324, 6.239680689308676]
[2.473514478187716, 4.602457320187509]
[0.5568166776562598, 6.965598306161299]
[-0.2919763487042236, 4.436025894744317]
[4.7114048737728735, -0.6408701370743896]
[1.7351858121295594, 4.743450866586861]
[2.791820208153113, -0.2465321731355983]
[3.9523425754763863, 5.954644618148841]
[5.849062927493065, 4.998354066831915]
[1.4673426683250002, -0.4696255382725367]
[4.543849629473543, 0.05256981067227745]
[5.740038602702674, 4.774910932125068]
[4.747294523243676, 6.902244174022079]
[-1.1469999226703644, 3.7547094124504077]
[0.14903935905504434, 1.5310665813583464]
[4.073516655326965, 0.3280306863832627]
[4.421572040634652, 0.7352664370645448]
[5.889894307481827, 6.206137879465056]
[5.38513401733809, 0.1374187858974818]
[-1.2121589608266887, 4.8489727985640885]
[8.496235789914348, 6.5413795896885745]
[4.426285456450811, 1.109554596036248]
[6.350292371760898, 7.089755526222328]
[4.264429856037961, -0.20389897211848038]
[3.241203199498606, 0.1958226318707891]
[7.47930746946998, 5.733339970620498]
[1.2523953627765925, 5.337085409303887]
[4.288958863440497, 1.7762950421654395]
[0.5243891241381502, 4.9695360838189115]
[-0.039196936629023606, 4.477485270742952]
[-1.5578672470137218, 2.9195881301207347]
[3.826839492125967, 1.1868157683148939]
[7.677420920783296, 3.7350884759917946]
[3.1492877499018834, -1.0133025929550612]
[1.1167020974312354, 3.3453851935571763]
[5.494915984167521, 5.942234473842479]
[0.17082565660913265, 4.414897662205387]
[3.346733140228018, 0.015157764847107283]
[-0.8800357174457013, 3.921805903895982]
[0.5296432930535123, 3.3013486782658745]
[5.1908882143218325, 4.954839010964369]
[-1.1128757064394603, 3.400586750253519]
[3.888487816744506, 5.961899209771697]
[3.614122264153535, -0.8685941253138746]
[6.056444863266434, 7.449304084194258]
[-1.7122875093958858, 4.09643634152789]
[0.9025498573393244, 4.803806517506448]
[7.017263976114235, 6.262126980270765]
[6.489208348266478, 6.3187067842084925]
[6.213283490444018, 6.4812825936958]
[7.377985359152536, 6.327868473092322]
[1.1127914770017366, 5.0681776777054415]
[-0.322111703964566, 5.824546439381915]
[5.180220435201138, -0.746272295057655]
[3.768347840504501, -0.3814894901814386]
[-1.2646813000458739, 4.458609971691718]
[0.7957032290691266, 5.350066660377937]
[0.49064008654494795, 5.400400737866329]
[0.4164884008064286, 4.775819655803876]
[2.738040024310549, -1.3244624934069402]
[4.2793292993408105, 0.9329894213051947]
[3.837058756247785, 0.35279476415245037]
[5.439155370450157, 8.299164033283764]
[4.513694943324721, 0.31754191967938555]
[5.032560193225427, 6.038820751596789]
[0.12984378177694797, 5.594779703770296]
[6.388041788531701, 3.7658076034427035]
[4.193462783161368, -0.5725461907978523]
[0.7067925842926929, 1.5803110674766558]
[2.1315107384151823, 0.7906264620138591]
[3.6979494706353613, -0.8698387157930819]
[5.401595451914545, 6.202583929271965]
[4.927900625908757, 0.7206851071242769]
[3.3036323940785213, -1.0532396361017724]
[4.347220454134721, -0.27281881001841907]
[4.988656068027436, -0.959097079020372]
[-1.194507636281442, 4.056252136920421]
[4.011258852590087, -0.8673450365781508]
[1.1359412013129335, 3.8683230343742445]
[3.165956063862901, -0.10436032563617995]
[0.925753598681878, 5.680514930559967]
[-0.3276393545154572, 4.193237088070871]
[2.6608022454728752, -0.819427094563171]
[0.5214686809599521, 5.6884902720410615]
[5.8037365796359675, 5.112169460192528]
[-0.858140518719621, 2.8138127587944504]
[6.759495290392612, 4.324324482051524]
[0.4551897245346625, 3.4530419108891337]
[6.2314732963511466, 6.608082510667296]
[6.798942563115821, 6.573661245515643]
[0.7972064241472246, 3.990532628101412]
[6.932385333929584, 5.047848950894593]
[1.3964094530345916, 4.9079980849436655]
[6.789914288109072, 6.556080874412675]
[4.617057926636244, -0.17550091371263465]
